CÓDIGO,DESCRIPCIÓN,GRUPO DE OCUPACIÓN,RATIO
O99,"Otras enfermedades maternas clasificadas bajo otro concepto pero que complican el embarazo, parto y puerperio",8,1.23
O99,"Otras enfermedades maternas clasificadas bajo otro concepto pero que complican el embarazo, parto y puerperio",12,1.33
O99,"Otras enfermedades maternas clasificadas bajo otro concepto pero que complican el embarazo, parto y puerperio",15,1.02
O99,"Otras enfermedades maternas clasificadas bajo otro concepto pero que complican el embarazo, parto y puerperio",16,1.3
Q15,Otras malformaciones congénitas del ojo,1,1.09
Q15,Otras malformaciones congénitas del ojo,2,0.93
Q15,Otras malformaciones congénitas del ojo,4,1.23
Q15,Otras malformaciones congénitas del ojo,5,0.98
Q15,Otras malformaciones congénitas del ojo,6,1.08
Q15,Otras malformaciones congénitas del ojo,7,1.17
Q15,Otras malformaciones congénitas del ojo,8,1.17
Q15,Otras malformaciones congénitas del ojo,11,1.18
Q15,Otras malformaciones congénitas del ojo,12,1.14
Q15,Otras malformaciones congénitas del ojo,14,1.36
Q15,Otras malformaciones congénitas del ojo,15,1.12
Q15,Otras malformaciones congénitas del ojo,16,1.09
R31,Hematuria,2,0.78
R31,Hematuria,4,1.25
R31,Hematuria,5,0.56
R31,Hematuria,7,1.19
R31,Hematuria,8,1.08
R31,Hematuria,10,1.52
R31,Hematuria,11,1.45
R31,Hematuria,12,1.23
R31,Hematuria,14,1.46
R31,Hematuria,15,1.13
R31,Hematuria,16,1.41
R58,"Hemorragia, no clasificada bajo otro concepto",1,1.18
R58,"Hemorragia, no clasificada bajo otro concepto",2,0.52
R58,"Hemorragia, no clasificada bajo otro concepto",4,1.25
R58,"Hemorragia, no clasificada bajo otro concepto",5,0.74
R58,"Hemorragia, no clasificada bajo otro concepto",7,1.23
R58,"Hemorragia, no clasificada bajo otro concepto",8,0.88
R58,"Hemorragia, no clasificada bajo otro concepto",10,1.34
R58,"Hemorragia, no clasificada bajo otro concepto",11,1.38
R58,"Hemorragia, no clasificada bajo otro concepto",12,1.05
R58,"Hemorragia, no clasificada bajo otro concepto",13,1.18
R58,"Hemorragia, no clasificada bajo otro concepto",14,1.44
R58,"Hemorragia, no clasificada bajo otro concepto",15,1.02
R58,"Hemorragia, no clasificada bajo otro concepto",16,1.1
S05,Traumatismo del ojo y órbita,11,1.11
S05,Traumatismo del ojo y órbita,12,1.17
S05,Traumatismo del ojo y órbita,16,0.85
S06,Traumatismo intracraneal,2,1.1
S06,Traumatismo intracraneal,4,1.61
S06,Traumatismo intracraneal,5,1.06
S06,Traumatismo intracraneal,7,1.22
S06,Traumatismo intracraneal,8,0.75
S06,Traumatismo intracraneal,10,1.21
S06,Traumatismo intracraneal,11,1.23
S06,Traumatismo intracraneal,12,1.15
S06,Traumatismo intracraneal,14,1.37
S06,Traumatismo intracraneal,15,0.79
S06,Traumatismo intracraneal,16,1.16
S12,Fractura de vértebra cervical y otras partes del cuello,1,0.97
S12,Fractura de vértebra cervical y otras partes del cuello,2,0.79
S12,Fractura de vértebra cervical y otras partes del cuello,3,0.99
S12,Fractura de vértebra cervical y otras partes del cuello,4,1.11
S12,Fractura de vértebra cervical y otras partes del cuello,5,0.94
S12,Fractura de vértebra cervical y otras partes del cuello,6,1.01
S12,Fractura de vértebra cervical y otras partes del cuello,7,1.13
S12,Fractura de vértebra cervical y otras partes del cuello,8,0.98
S12,Fractura de vértebra cervical y otras partes del cuello,9,1.17
S12,Fractura de vértebra cervical y otras partes del cuello,10,1.13
S12,Fractura de vértebra cervical y otras partes del cuello,11,1.16
S12,Fractura de vértebra cervical y otras partes del cuello,12,1.15
S12,Fractura de vértebra cervical y otras partes del cuello,13,1.13
S12,Fractura de vértebra cervical y otras partes del cuello,14,1.26
S12,Fractura de vértebra cervical y otras partes del cuello,15,0.98
S12,Fractura de vértebra cervical y otras partes del cuello,16,1.1
S22,"Fractura de costilla(s), esternón y columna dorsal",1,1.01
S22,"Fractura de costilla(s), esternón y columna dorsal",2,0.92
S22,"Fractura de costilla(s), esternón y columna dorsal",4,1.13
S22,"Fractura de costilla(s), esternón y columna dorsal",5,0.81
S22,"Fractura de costilla(s), esternón y columna dorsal",7,1.09
S22,"Fractura de costilla(s), esternón y columna dorsal",8,1.36
S22,"Fractura de costilla(s), esternón y columna dorsal",9,1.08
S22,"Fractura de costilla(s), esternón y columna dorsal",10,1.11
S22,"Fractura de costilla(s), esternón y columna dorsal",11,1.25
S22,"Fractura de costilla(s), esternón y columna dorsal",12,1.26
S22,"Fractura de costilla(s), esternón y columna dorsal",13,1.18
S22,"Fractura de costilla(s), esternón y columna dorsal",14,1.36
S22,"Fractura de costilla(s), esternón y columna dorsal",15,1.17
S22,"Fractura de costilla(s), esternón y columna dorsal",16,1.45
S23,Luxación y esguince de articulaciones y ligamentos del tórax,1,1.33
S23,Luxación y esguince de articulaciones y ligamentos del tórax,2,1.01
S23,Luxación y esguince de articulaciones y ligamentos del tórax,3,1.26
S23,Luxación y esguince de articulaciones y ligamentos del tórax,4,1.1
S23,Luxación y esguince de articulaciones y ligamentos del tórax,5,1.03
S23,Luxación y esguince de articulaciones y ligamentos del tórax,6,1.04
S23,Luxación y esguince de articulaciones y ligamentos del tórax,7,1.23
S23,Luxación y esguince de articulaciones y ligamentos del tórax,8,1.43
S23,Luxación y esguince de articulaciones y ligamentos del tórax,9,1.23
S23,Luxación y esguince de articulaciones y ligamentos del tórax,10,1.22
S23,Luxación y esguince de articulaciones y ligamentos del tórax,11,1.16
S23,Luxación y esguince de articulaciones y ligamentos del tórax,12,1.02
S23,Luxación y esguince de articulaciones y ligamentos del tórax,13,1.11
S23,Luxación y esguince de articulaciones y ligamentos del tórax,14,1.14
S23,Luxación y esguince de articulaciones y ligamentos del tórax,15,1.12
S23,Luxación y esguince de articulaciones y ligamentos del tórax,16,1.04
S32,Fractura de columna lumbar y pelvis,1,0.95
S32,Fractura de columna lumbar y pelvis,2,0.81
S32,Fractura de columna lumbar y pelvis,4,1.26
S32,Fractura de columna lumbar y pelvis,5,0.94
S32,Fractura de columna lumbar y pelvis,7,1.06
S32,Fractura de columna lumbar y pelvis,8,1.04
S32,Fractura de columna lumbar y pelvis,10,1.11
S32,Fractura de columna lumbar y pelvis,11,1.26
S32,Fractura de columna lumbar y pelvis,12,1.17
S32,Fractura de columna lumbar y pelvis,14,1.06
S32,Fractura de columna lumbar y pelvis,15,0.95
S32,Fractura de columna lumbar y pelvis,16,1.24
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",2,1.09
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",4,1.27
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",5,1
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",7,1.09
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",8,1.11
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",10,0.93
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",11,1.19
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",12,1.04
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",13,1.16
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",14,1.04
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",15,0.98
S34,"Traumatismo de médula espinal y nervios lumbares y sacros a nivel de abdomen, parte inferior de espalda y pelvis",16,1.06
S40,Traumatismo superficial del hombro y brazo,1,0.89
S40,Traumatismo superficial del hombro y brazo,2,0.77
S40,Traumatismo superficial del hombro y brazo,4,1.18
S40,Traumatismo superficial del hombro y brazo,5,1.28
S40,Traumatismo superficial del hombro y brazo,6,0.55
S40,Traumatismo superficial del hombro y brazo,7,1.11
S40,Traumatismo superficial del hombro y brazo,8,1.03
S40,Traumatismo superficial del hombro y brazo,9,1.29
S40,Traumatismo superficial del hombro y brazo,10,1.27
S40,Traumatismo superficial del hombro y brazo,11,1.5
S40,Traumatismo superficial del hombro y brazo,12,1.14
S40,Traumatismo superficial del hombro y brazo,13,0.94
S40,Traumatismo superficial del hombro y brazo,14,1.36
S40,Traumatismo superficial del hombro y brazo,15,1.07
S40,Traumatismo superficial del hombro y brazo,16,1.49
S42,Fractura del hombro y brazo,1,1.22
S42,Fractura del hombro y brazo,2,0.82
S42,Fractura del hombro y brazo,3,0.82
S42,Fractura del hombro y brazo,4,1.02
S42,Fractura del hombro y brazo,5,0.96
S42,Fractura del hombro y brazo,7,1.24
S42,Fractura del hombro y brazo,8,1.14
S42,Fractura del hombro y brazo,9,1.07
S42,Fractura del hombro y brazo,10,1.22
S42,Fractura del hombro y brazo,11,1.36
S42,Fractura del hombro y brazo,12,1.17
S42,Fractura del hombro y brazo,13,1.16
S42,Fractura del hombro y brazo,14,1.05
S42,Fractura del hombro y brazo,15,1.21
S42,Fractura del hombro y brazo,16,1.25
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,1,0.95
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,2,0.71
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,4,1.08
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,5,0.77
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,7,1.05
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,8,1.03
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,10,1.04
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,11,1.24
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,12,1.1
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,13,1.05
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,14,1.17
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,15,1
S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular,16,1.23
S44,Traumatismo de nervios a nivel del hombro y brazo,4,1.06
S44,Traumatismo de nervios a nivel del hombro y brazo,7,1.04
S44,Traumatismo de nervios a nivel del hombro y brazo,8,0.94
S44,Traumatismo de nervios a nivel del hombro y brazo,10,1.08
S44,Traumatismo de nervios a nivel del hombro y brazo,11,1.09
S44,Traumatismo de nervios a nivel del hombro y brazo,12,1.18
S44,Traumatismo de nervios a nivel del hombro y brazo,15,1.07
S44,Traumatismo de nervios a nivel del hombro y brazo,16,1.05
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",1,1.16
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",2,0.96
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",3,1.05
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",4,1.25
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",5,0.93
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",6,0.89
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",7,1.11
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",8,0.94
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",9,1.12
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",10,1.06
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",11,1.29
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",12,1.22
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",13,1.12
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",14,1.3
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",15,0.94
S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo",16,1.19
S49,Otros traumatismos y los no especificados del hombro y brazo,1,1
S49,Otros traumatismos y los no especificados del hombro y brazo,2,0.77
S49,Otros traumatismos y los no especificados del hombro y brazo,3,1.07
S49,Otros traumatismos y los no especificados del hombro y brazo,4,1.07
S49,Otros traumatismos y los no especificados del hombro y brazo,5,0.86
S49,Otros traumatismos y los no especificados del hombro y brazo,6,0.99
S49,Otros traumatismos y los no especificados del hombro y brazo,7,1.13
S49,Otros traumatismos y los no especificados del hombro y brazo,8,1.01
S49,Otros traumatismos y los no especificados del hombro y brazo,9,0.98
S49,Otros traumatismos y los no especificados del hombro y brazo,10,1.14
S49,Otros traumatismos y los no especificados del hombro y brazo,11,1.15
S49,Otros traumatismos y los no especificados del hombro y brazo,12,1.11
S49,Otros traumatismos y los no especificados del hombro y brazo,13,1.03
S49,Otros traumatismos y los no especificados del hombro y brazo,14,1.12
S49,Otros traumatismos y los no especificados del hombro y brazo,15,1.04
S49,Otros traumatismos y los no especificados del hombro y brazo,16,1.06
S50,Traumatismo superficial de codo y antebrazo,1,0.89
S50,Traumatismo superficial de codo y antebrazo,2,0.77
S50,Traumatismo superficial de codo y antebrazo,4,1.18
S50,Traumatismo superficial de codo y antebrazo,5,1.28
S50,Traumatismo superficial de codo y antebrazo,6,0.55
S50,Traumatismo superficial de codo y antebrazo,7,1.11
S50,Traumatismo superficial de codo y antebrazo,8,1.03
S50,Traumatismo superficial de codo y antebrazo,9,1.29
S50,Traumatismo superficial de codo y antebrazo,10,1.27
S50,Traumatismo superficial de codo y antebrazo,11,1.5
S50,Traumatismo superficial de codo y antebrazo,12,1.14
S50,Traumatismo superficial de codo y antebrazo,13,0.94
S50,Traumatismo superficial de codo y antebrazo,14,1.36
S50,Traumatismo superficial de codo y antebrazo,15,1.07
S50,Traumatismo superficial de codo y antebrazo,16,1.49
S51,Herida abierta de codo y antebrazo,7,1.22
S51,Herida abierta de codo y antebrazo,11,1.21
S51,Herida abierta de codo y antebrazo,12,1.26
S51,Herida abierta de codo y antebrazo,15,0.82
S51,Herida abierta de codo y antebrazo,16,1.02
S52,Fractura de antebrazo,1,1.12
S52,Fractura de antebrazo,2,0.84
S52,Fractura de antebrazo,3,1.04
S52,Fractura de antebrazo,4,1.08
S52,Fractura de antebrazo,5,0.91
S52,Fractura de antebrazo,6,1.08
S52,Fractura de antebrazo,7,1.17
S52,Fractura de antebrazo,8,0.99
S52,Fractura de antebrazo,9,1.3
S52,Fractura de antebrazo,10,1.2
S52,Fractura de antebrazo,11,1.47
S52,Fractura de antebrazo,12,1.35
S52,Fractura de antebrazo,13,1.29
S52,Fractura de antebrazo,14,1.38
S52,Fractura de antebrazo,15,1.09
S52,Fractura de antebrazo,16,1.25
S52,Fractura de antebrazo,17,0.64
S53,Luxación y esguince de articulaciones y ligamentos de codo,2,1.03
S53,Luxación y esguince de articulaciones y ligamentos de codo,4,1.15
S53,Luxación y esguince de articulaciones y ligamentos de codo,5,1.2
S53,Luxación y esguince de articulaciones y ligamentos de codo,7,1.07
S53,Luxación y esguince de articulaciones y ligamentos de codo,8,1.14
S53,Luxación y esguince de articulaciones y ligamentos de codo,12,1.39
S53,Luxación y esguince de articulaciones y ligamentos de codo,14,1.53
S53,Luxación y esguince de articulaciones y ligamentos de codo,15,0.87
S53,Luxación y esguince de articulaciones y ligamentos de codo,16,0.91
S54,Traumatismo de nervios a nivel de antebrazo,4,1.06
S54,Traumatismo de nervios a nivel de antebrazo,7,1.04
S54,Traumatismo de nervios a nivel de antebrazo,8,0.94
S54,Traumatismo de nervios a nivel de antebrazo,10,1.08
S54,Traumatismo de nervios a nivel de antebrazo,11,1.09
S54,Traumatismo de nervios a nivel de antebrazo,12,1.18
S54,Traumatismo de nervios a nivel de antebrazo,15,1.07
S54,Traumatismo de nervios a nivel de antebrazo,16,1.05
S59,Otros traumatismos y los no especificados de codo y antebrazo,1,1.12
S59,Otros traumatismos y los no especificados de codo y antebrazo,2,0.84
S59,Otros traumatismos y los no especificados de codo y antebrazo,3,1.04
S59,Otros traumatismos y los no especificados de codo y antebrazo,4,1.08
S59,Otros traumatismos y los no especificados de codo y antebrazo,5,0.91
S59,Otros traumatismos y los no especificados de codo y antebrazo,6,1.08
S59,Otros traumatismos y los no especificados de codo y antebrazo,7,1.17
S59,Otros traumatismos y los no especificados de codo y antebrazo,8,0.99
S59,Otros traumatismos y los no especificados de codo y antebrazo,9,1.3
S59,Otros traumatismos y los no especificados de codo y antebrazo,10,1.2
S59,Otros traumatismos y los no especificados de codo y antebrazo,11,1.47
S59,Otros traumatismos y los no especificados de codo y antebrazo,12,1.35
S59,Otros traumatismos y los no especificados de codo y antebrazo,13,1.29
S59,Otros traumatismos y los no especificados de codo y antebrazo,14,1.38
S59,Otros traumatismos y los no especificados de codo y antebrazo,15,1.09
S59,Otros traumatismos y los no especificados de codo y antebrazo,16,1.25
S59,Otros traumatismos y los no especificados de codo y antebrazo,17,0.64
S61,"Herida abierta de muñeca, mano y dedos de la mano",7,1.31
