numero,capitulo,CODIGO,DESCRIPCION,TIEMPO ESTANDAR
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R43.0,Anosmia,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R43.1,Parosmia,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R43.2,Parageusia,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R44.0,Alucinaciones auditivas,30
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R44.2,Otras alucinaciones,30
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R44.3,"Alucinaciones, no especificadas",30
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R45.0,Nerviosismo,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R47,Alteraciones del habla no clasificadas bajo otro concepto ,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R47.01,Afasia,15
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R49,Trastornos de la voz y la resonancia ,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R49.1,Afonía,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R49.8,Otros trastornos de la voz y la resonancia ,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R50.9,Fiebre no especificada ,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R51,Cefalea,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R53,Malestar y fatiga ,5
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R53.1,Astenia,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R53.81,Otros tipos de malestar,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R53.82,"Fatiga crónica, no especificada",30
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R53.83,Otros tipos de fatiga,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R55,Síncope y colapso,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R56.0,Convulsiones febriles,5
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R56.1,Convulsiones postraumáticas,15
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R56.9,Convulsiones no especificadas,15
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R58,"Hemorragia, no clasificada bajo otro concepto",4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R59.9,"Adenomegalia, no especificada",4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R60.0,Edema localizado,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R60.1,Edema generalizado,15
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R60.9,"Edema, no especificado",7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R61,Hiperhidrosis generalizada ,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R63,Síntomas y signos relacionados con la alimentación y la ingesta de líquidos,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R63.0,Anorexia ,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R63.3,Dificultades para la alimentación,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R63.4,Pérdida anormal de peso ,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R63.8,Dedos en palillos de tambor,5
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R68.89,Otros síntomas y signos generales ,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R69,Enfermedad NEOM,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R71,Anomalía de los hematíes,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R73.02,Intolerancia a la glucosa (oral),4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R74.0,Elevación inespecífica de niveles de transaminasas y lactatodeshidrogenasa [LDH],4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R78.0,Hallazgo de alcohol en sangre,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R78.81,Bacteriemia,15
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R78.89,"Hallazgo de otras sustancias especificadas, que no se encuentran normalmente en sangre",4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R78.9,"Hallazgo de sustancia no especificada, que no se encuentra normalmente en sangre",4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R80.0,Proteinuria,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R82,Otros hallazgos anormales y los no especificados en orina,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R82.2,Coluria,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R87.61,Resultados citológicos anormales en muestras de cuello uterino,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R89,"Hallazgos anormales en muestras tomadas de otros órganos, sistemas y tejidos",7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R90,Hallazgos anormales en diagnóstico por imagen del sistema nervioso central ,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R91,Hallazgos anormales en pruebas de imagen del pulmón ,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R92,Hallazgos anormales y hallazgos no concluyentes en pruebas de imagen de mama ,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R93,Hallazgos anormales en diagnóstico por imagen de otras partes del cuerpo,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R94,Resultados anormales de estudios funcionales,7
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R97.2,Antígeno prostático específico [PSA] elevado,4
18,"SÍNTOMAS, SIGNOS Y RESULTADOS ANORMALES DE PRUEBAS COMPLEMENTARIAS, NO CLASIFICADOS BAJO OTRO CONCEPTO",R99,Causas de mortalidad mal definidas y desconocidas,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S00,Traumatismo superficial de la cabeza ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S00.01,Abrasión de cuero cabelludo ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S00.10,Contusión de párpado y área periocular no especificada ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S00.9,Traumatismo superficial de parte no especificada de la cabeza ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S00.91,Abrasión de parte no especificada de la cabeza ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S01.00,Herida abierta no especificada de cuero cabelludo ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S01.1,Herida abierta de párpado y área periocular ,10
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S01.5,Herida abierta de labio y cavidad oral ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S01.80,Herida abierta no especificada de otra parte de la cabeza ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S01.9,Herida abierta de parte no especificada de la cabeza ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S02.0,Fractura de bóveda de cráneo,60
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S02.1,Fractura de base de cráneo,60
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S02.2,Fractura de huesos nasales,25
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S02.3,Fractura de suelo de la órbita,60
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S02.4,"Fractura de huesos malar, maxilar y cigomático",60
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S02.42,Fractura de alveolos del maxilar,45
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S02.5,Fractura de diente (traumática) ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S02.6,Fractura de mandíbula,75
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S02.9,Fractura de cráneo y huesos de la cara no especificados ,45
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S03,Luxación y esguince de articulaciones y ligamentos de la cabeza ,15
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S03.0,Luxación de mandíbula ,15
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S03.9,Esguince de articulaciones y ligamentos de partes no especificadas de la cabeza ,15
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S04.0,Traumatismo de nervio óptico y vías ópticas ,45
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S04.8,Traumatismo de otros nervios craneales ,45
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S05.0,Traumatismo de conjuntiva y abrasión de córnea sin cuerpo extraño ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S05.1,Contusión de globo ocular y tejidos orbitarios ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S05.2,Desgarro y rotura ocular con prolapso o pérdida de tejido intraocular ,20
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S05.5,Herida penetrante con cuerpo extraño de globo ocular ,20
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S06.0,Conmoción (cerebral),10
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S06.3,Lesión cerebral focal traumática,10
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S06.5,Hemorragia subdural traumática ,30
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S06.6,Hemorragia subaracnoidea traumática ,30
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S06.8,Otros traumatismos intracraneales especificados ,30
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S07,Lesión por aplastamiento de la cabeza ,20
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S07.0,Lesión por aplastamiento de cara ,20
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S09.0,"Traumatismo de vasos sanguíneos de la cabeza, no clasificados bajo otro concepto ",30
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S09.39,Otro traumatismo especificado del oído medio e interno ,21
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S09.9,Traumatismo no especificado de cara y cabeza ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S10,Traumatismo superficial de cuello ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S10.11,Abrasión de garganta ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S10.9,Traumatismo superficial de parte no especificada del cuello ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S10.91,Abrasión de parte no especificada del cuello ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S11,Herida abierta del cuello ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S12,Fractura de vértebra cervical y otras partes del cuello ,90
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S13.4,Esguince de ligamentos de columna cervical,15
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S14.10,Traumatismo no especificado de médula espinal cervical ,90
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S14.11,Lesión completa de médula espinal cervical ,180
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S14.2,Traumatismo de raíz nerviosa de columna cervical ,45
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S14.3,Traumatismo de plexo braquial ,45
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S15,Traumatismo de vasos sanguíneos a nivel del cuello ,30
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S19.9,Traumatismo no especificado del cuello ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S20,Traumatismo superficial del tórax,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S20.2,Contusión de tórax,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S20.91,Abrasión de partes no especificadas del tórax ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S21,Herida abierta del tórax ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S22.0,Fractura de vértebra dorsal,90
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S22.2,Fractura de esternón,75
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S22.3,Fractura de una costilla ,45
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S22.4,Fracturas múltiples de costillas ,60
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S22.5,Volet torácico,60
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S22.9,"Fractura de tórax óseo, parte no especificada ",60
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S23.3,Esguince de ligamentos de columna dorsal ,15
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S23.4,Esguince de costillas y esternón,15
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S23.8,Esguince de otras partes especificadas del tórax ,15
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S24.10,Traumatismo no especificado de médula espinal dorsal ,90
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S24.11,Lesión completa de médula espinal dorsal ,180
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S24.2,Traumatismo de raíz nerviosa de columna dorsal ,45
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S25,Traumatismo de vasos sanguíneos del tórax ,30
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S26.0,Traumatismo de corazón con hemopericardio ,40
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S27.0,Neumotórax traumático ,40
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S27.1,Hemotórax traumático ,40
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S27.8,Traumatismo de otros órganos intratorácicos especificados ,30
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S27.9,Traumatismo de órgano intratorácico no especificado ,30
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S28.0,Tórax aplastado ,20
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S29.01,Distensión de músculo y tendón del tórax ,15
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S29.9,Traumatismo no especificado del tórax ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S30,"Traumatismo superficial de abdomen, parte inferior de la espalda, pelvis y genitales externos ",4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S30.0,Contusión de parte inferior de espalda y pelvis ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S30.1,Contusión de pared abdominal ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S30.2,Contusión de órganos genitales externos ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S30.81,"Abrasión de abdomen, parte inferior de la espalda, pelvis y genitales externos",4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S31.0,Herida abierta de parte inferior de espalda y pelvis ,4
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S32.0,Fractura de vértebra lumbar,90
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S32.1,Fractura de sacro ,90
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S32.2,Fractura de cóccix,90
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S32.4,Fractura de acetábulo ,180
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S32.5,Fractura de pubis,90
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S32.9,Fractura de partes no especificadas de columna lumbosacra y pelvis,90
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S33.5,Esguince de ligamentos de columna lumbar ,15
19,"LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS   CONSECUENCIAS DE CAUSAS EXTERNAS",S33.6,Esguince de articulación sacroiliaca ,15
